,Artist,Artist ID,Album,Album ID,Song,Song ID
1406,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun (Deluxe),spotify:album:24jAbLMFzCTlIv3kQ94HwK,Hop Off A Jet (feat. Travis Scott),spotify:track:3RZftiuTcLOqpsd8ZlwNhr
1407,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun (Deluxe),spotify:album:24jAbLMFzCTlIv3kQ94HwK,Die Today,spotify:track:0yZpMYvpqopK9adJrDT3S9
1408,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun (Deluxe),spotify:album:24jAbLMFzCTlIv3kQ94HwK,Millions,spotify:track:43YQDj1KOPMFAUcTEPKy4p
1409,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun (Deluxe),spotify:album:24jAbLMFzCTlIv3kQ94HwK,Hot (Remix) [feat. Gunna and Travis Scott],spotify:track:4ea9w8c4ROqiZpJVhfBA3m
1410,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun (Deluxe),spotify:album:24jAbLMFzCTlIv3kQ94HwK,Just How It Is,spotify:track:5OC4vQl6XKvsCzgrPwzY1q
1411,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun (Deluxe),spotify:album:24jAbLMFzCTlIv3kQ94HwK,Sup Mate (feat. Future),spotify:track:0F7uqQx9trviYhGwD0GD9B
1412,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun (Deluxe),spotify:album:24jAbLMFzCTlIv3kQ94HwK,Ecstasy (feat. Machine Gun Kelly),spotify:track:7IC0bFfGCYpdVOTcaIP8Wk
1413,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun (Deluxe),spotify:album:24jAbLMFzCTlIv3kQ94HwK,Hot (feat. Gunna),spotify:track:0SfyLjgqVjf7HlEqMdK1y4
1414,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun (Deluxe),spotify:album:24jAbLMFzCTlIv3kQ94HwK,Light It Up,spotify:track:2G1O1E91aRpIX5r6ngW51V
1415,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun (Deluxe),spotify:album:24jAbLMFzCTlIv3kQ94HwK,Surf (feat. Gunna),spotify:track:4bDucmQDna7svslTkXP0YR
1416,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun (Deluxe),spotify:album:24jAbLMFzCTlIv3kQ94HwK,Bad Bad Bad (feat. Lil Baby),spotify:track:3Ih7VhpeRyTIabBEGSCEW5
1417,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun (Deluxe),spotify:album:24jAbLMFzCTlIv3kQ94HwK,Lil Baby,spotify:track:7L5kgecwyLEhX27NZlVxiP
1418,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun (Deluxe),spotify:album:24jAbLMFzCTlIv3kQ94HwK,What's the Move (feat. Lil Uzi Vert),spotify:track:4AV8V8uTcOTwbuXjSPrAWE
1419,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun (Deluxe),spotify:album:24jAbLMFzCTlIv3kQ94HwK,I Bought Her (feat. Lil Duke),spotify:track:0yFy24V9CJhRa1z9obC7Ly
1420,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun (Deluxe),spotify:album:24jAbLMFzCTlIv3kQ94HwK,Jumped Out the Window,spotify:track:1t3RWEeRtnHCIpx8HYWqzS
1421,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun (Deluxe),spotify:album:24jAbLMFzCTlIv3kQ94HwK,I'm Scared (feat. 21 Savage & Doe Boy),spotify:track:4y00KeXFOME9ABLEfaNg37
1422,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun (Deluxe),spotify:album:24jAbLMFzCTlIv3kQ94HwK,Cartier Gucci Scarf (feat. Lil Duke),spotify:track:3J7mXGLaO87MFu42WAb66h
1423,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun (Deluxe),spotify:album:24jAbLMFzCTlIv3kQ94HwK,Big Tipper (feat. Lil Keed),spotify:track:2ppp5hZ4TX9NlrycVEeH3l
1424,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun (Deluxe),spotify:album:24jAbLMFzCTlIv3kQ94HwK,Pussy,spotify:track:5g9AzK8TyFGBDsOAD2M7jj
1425,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun (Deluxe),spotify:album:24jAbLMFzCTlIv3kQ94HwK,Circle Of Bosses (feat. Quavo),spotify:track:2aPhlZWgrl0LjBHOUNv8PL
1426,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun (Deluxe),spotify:album:24jAbLMFzCTlIv3kQ94HwK,Mannequin Challenge (feat. Juice WRLD),spotify:track:4xzSmycmoheCQGJLvYtDFU
1427,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun (Deluxe),spotify:album:24jAbLMFzCTlIv3kQ94HwK,Boy Back (feat. NAV),spotify:track:0Dp2fhCbo5PRzjGW5N5tBm
1428,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun (Deluxe),spotify:album:24jAbLMFzCTlIv3kQ94HwK,The London (feat. J. Cole & Travis Scott),spotify:track:2UcJF4S4yazTz1uQ7Tb8SA
1429,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun,spotify:album:5AivpkHClIpmRxheNz1TzN,Just How It Is,spotify:track:0yAV9MltdAnL8b3WoLNUu7
1430,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun,spotify:album:5AivpkHClIpmRxheNz1TzN,Sup Mate (feat. Future),spotify:track:7lLLejtrRtnZtkb2QXa9hQ
1431,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun,spotify:album:5AivpkHClIpmRxheNz1TzN,Ecstasy (feat. Machine Gun Kelly),spotify:track:6jVFvD6tpUGtlCGq9dw6F5
1432,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun,spotify:album:5AivpkHClIpmRxheNz1TzN,Hot (feat. Gunna),spotify:track:5PIWsuoBRvyxw4Ex1xNh4P
1433,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun,spotify:album:5AivpkHClIpmRxheNz1TzN,Light It Up,spotify:track:54fWDzHzlblC25yAhZ47Xn
1434,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun,spotify:album:5AivpkHClIpmRxheNz1TzN,Surf (feat. Gunna),spotify:track:45psteAtfoH6lMVpNmaGTJ
1435,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun,spotify:album:5AivpkHClIpmRxheNz1TzN,Bad Bad Bad (feat. Lil Baby),spotify:track:1vluh94VKBuOeGyXjeXHp1
1436,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun,spotify:album:5AivpkHClIpmRxheNz1TzN,Lil Baby,spotify:track:7rUun0Fs5YcjxetGlDSuDu
1437,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun,spotify:album:5AivpkHClIpmRxheNz1TzN,What's The Move (feat. Lil Uzi Vert),spotify:track:4ymIRd5p5eHq5eNom8WbOv
1438,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun,spotify:album:5AivpkHClIpmRxheNz1TzN,I Bought Her (feat. Lil Duke),spotify:track:4qDsOcycjTdL5eksGpLUNU
1439,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun,spotify:album:5AivpkHClIpmRxheNz1TzN,Jumped Out The Window,spotify:track:4GYHUJ3noUIFIBmi0uubeU
1440,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun,spotify:album:5AivpkHClIpmRxheNz1TzN,I'm Scared (feat. 21 Savage & Doe Boy),spotify:track:4wKvap2fcDuxOrqAPuF4Kh
1441,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun,spotify:album:5AivpkHClIpmRxheNz1TzN,Cartier Gucci Scarf (feat. Lil Duke),spotify:track:0Fvh4oaJoEL8voplz5u7Gi
1442,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun,spotify:album:5AivpkHClIpmRxheNz1TzN,Big Tipper (feat. Lil Keed),spotify:track:4vDMa3J8pVNxZEUFSmZTb1
1443,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun,spotify:album:5AivpkHClIpmRxheNz1TzN,Pussy,spotify:track:4DMMT8s0KMXAH1eLZXwHIo
1444,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun,spotify:album:5AivpkHClIpmRxheNz1TzN,Circle Of Bosses (feat. Quavo),spotify:track:0jN5qjB5lS8Rkgaw9AZu0C
1445,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun,spotify:album:5AivpkHClIpmRxheNz1TzN,Mannequin Challenge (feat. Juice WRLD),spotify:track:0p1b0DFDglXiSSPW64Zphz
1446,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun,spotify:album:5AivpkHClIpmRxheNz1TzN,Boy Back (feat. NAV),spotify:track:6LqW3lcaz7LtvZ4TCoTGNm
1447,Young Thug,50co4Is1HCEo8bhOyUWKpn,So Much Fun,spotify:album:5AivpkHClIpmRxheNz1TzN,The London (feat. J. Cole & Travis Scott),spotify:track:4ud3qO18xax1cbwjEeMibb
1448,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Language,spotify:album:4OHfmMUq6xwCo8zfQuc9Rf,Tsunami,spotify:track:0GOOWPWqR2N7h3NkDi7oez
1449,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Language,spotify:album:4OHfmMUq6xwCo8zfQuc9Rf,U Ain't Slime Enough (feat. Karlae & Duke),spotify:track:34tMZsMP16tF90ajknBxyb
1450,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Language,spotify:album:4OHfmMUq6xwCo8zfQuc9Rf,Gain Clout,spotify:track:4EgL00l7AjD7mWuW4JMJ7r
1451,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Language,spotify:album:4OHfmMUq6xwCo8zfQuc9Rf,Oh Yeah (feat. HiDoraah),spotify:track:3zDNGCNu3JxLlZlLmy8YNh
1452,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Language,spotify:album:4OHfmMUq6xwCo8zfQuc9Rf,Audemar (feat. Tracy T),spotify:track:0NoQpbfJ6n7KUY2YlZI1j6
1453,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Language,spotify:album:4OHfmMUq6xwCo8zfQuc9Rf,Chanel (Go Get It) [feat. Gunna & Lil Baby],spotify:track:0kCBorRrKZkSztd9m0QI3r
1454,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Language,spotify:album:4OHfmMUq6xwCo8zfQuc9Rf,Dirty Shoes (feat. Gunna),spotify:track:5yh7nX2VqXUWjBVAzEwtVn
1455,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Language,spotify:album:4OHfmMUq6xwCo8zfQuc9Rf,It's A Slime (feat. Lil Uzi Vert),spotify:track:3HxYOwZZHZn5mC1drqPQqR
1456,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Language,spotify:album:4OHfmMUq6xwCo8zfQuc9Rf,Scoliosis (feat. Gunna & Duke),spotify:track:2AKWKzRCuyuMJzMzsJKr8G
1457,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Language,spotify:album:4OHfmMUq6xwCo8zfQuc9Rf,Goin Up (feat. Lil Keed),spotify:track:2pOm7AA1mtZ1sAjfzUscvx
1458,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Language,spotify:album:4OHfmMUq6xwCo8zfQuc9Rf,January 1st (feat. Jacquees & Trap Boy Freddy),spotify:track:21FpDaSM6pSxpnJOhsxDCJ
1459,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Language,spotify:album:4OHfmMUq6xwCo8zfQuc9Rf,Chains Choking Me (feat. Gunna),spotify:track:2KG4X41ARZad7B6XczCvgc
1460,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Language,spotify:album:4OHfmMUq6xwCo8zfQuc9Rf,STS (feat. Strick),spotify:track:2VypG9FeVsKkYyvsYG8PUU
1461,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Language,spotify:album:4OHfmMUq6xwCo8zfQuc9Rf,Expensive (feat. HiDoraah & Dolly),spotify:track:5Lnpm8pCyjf3cidPFDHO2x
1462,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Language,spotify:album:4OHfmMUq6xwCo8zfQuc9Rf,Slimed In (feat. Nechie),spotify:track:0hNVDwDbLCym2q63TOLzAG
1463,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Season 4,spotify:album:5Dwws0oO0fQLDsrwZE7rvW,You The One,spotify:track:0CUfi8Wr6BjnqaHZq2ttD1
1464,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Season 4,spotify:album:5Dwws0oO0fQLDsrwZE7rvW,Get That Money,spotify:track:79dy9f8smYZ1doFbzel7Bi
1465,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Season 4,spotify:album:5Dwws0oO0fQLDsrwZE7rvW,Myself,spotify:track:7xPYUbsmB0jItocBfLjO1N
1466,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Season 4,spotify:album:5Dwws0oO0fQLDsrwZE7rvW,Purpose,spotify:track:44nFWkSk0DiGZU2DdlGksi
1467,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Season 4,spotify:album:5Dwws0oO0fQLDsrwZE7rvW,Because Of Me,spotify:track:4wfXGwwGkqhzuEDRCBTC5j
1468,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Season 4,spotify:album:5Dwws0oO0fQLDsrwZE7rvW,Pour It Up,spotify:track:3ITlVFo3Do55Q9hBFYGySI
1469,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Season 4,spotify:album:5Dwws0oO0fQLDsrwZE7rvW,Stay Focused,spotify:track:0WFPUgTcCfBdCrEmfcYicD
1470,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Season 4,spotify:album:5Dwws0oO0fQLDsrwZE7rvW,MS. Jackson,spotify:track:5NIbLzj2YVT7QGT8fPHxmA
1471,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Season 4,spotify:album:5Dwws0oO0fQLDsrwZE7rvW,Beat It,spotify:track:1QQasRIKWL2IaVqVL6q3Xl
1472,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Season 4,spotify:album:5Dwws0oO0fQLDsrwZE7rvW,Magnificent,spotify:track:0dEUayTz9vtOX45ItCv21B
1473,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Season 4,spotify:album:5Dwws0oO0fQLDsrwZE7rvW,Pass Me The Lighter,spotify:track:4bSW4Z6avCXU2EZ8TAwqyS
1474,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Season 4,spotify:album:5Dwws0oO0fQLDsrwZE7rvW,Till I Die,spotify:track:4SUvbvPqvl4ng9MxlLXdpT
1475,Young Thug,50co4Is1HCEo8bhOyUWKpn,Beautiful Thugger Girls,spotify:album:51KZKzPd3OQT1r46a55VTt,Family Don't Matter (feat. Millie Go Lightly),spotify:track:445YTBOjx9kYThBepGA9au
1476,Young Thug,50co4Is1HCEo8bhOyUWKpn,Beautiful Thugger Girls,spotify:album:51KZKzPd3OQT1r46a55VTt,Tomorrow 'Til Infinity (feat. Gunna),spotify:track:6Zm6fxOVPzyArjrNPx9LRe
1477,Young Thug,50co4Is1HCEo8bhOyUWKpn,Beautiful Thugger Girls,spotify:album:51KZKzPd3OQT1r46a55VTt,She Wanna Party (feat. Millie Go Lightly),spotify:track:3WL6yCfh0zw2MxVSWSe0G1
1478,Young Thug,50co4Is1HCEo8bhOyUWKpn,Beautiful Thugger Girls,spotify:album:51KZKzPd3OQT1r46a55VTt,Daddy's Birthday,spotify:track:347hgqCHnL4GfgVX5hZfNv
1479,Young Thug,50co4Is1HCEo8bhOyUWKpn,Beautiful Thugger Girls,spotify:album:51KZKzPd3OQT1r46a55VTt,Do U Love Me,spotify:track:0whCNZKidgBNhuPW41vYpg
1480,Young Thug,50co4Is1HCEo8bhOyUWKpn,Beautiful Thugger Girls,spotify:album:51KZKzPd3OQT1r46a55VTt,Relationship (feat. Future),spotify:track:25oOaleife6E2MIKmFkPvg
1481,Young Thug,50co4Is1HCEo8bhOyUWKpn,Beautiful Thugger Girls,spotify:album:51KZKzPd3OQT1r46a55VTt,You Said (feat. Quavo),spotify:track:1gUakci7HwPcImtp0i79N3
1482,Young Thug,50co4Is1HCEo8bhOyUWKpn,Beautiful Thugger Girls,spotify:album:51KZKzPd3OQT1r46a55VTt,On Fire,spotify:track:07YlTLGFG2LsTkqGFwY5jC
1483,Young Thug,50co4Is1HCEo8bhOyUWKpn,Beautiful Thugger Girls,spotify:album:51KZKzPd3OQT1r46a55VTt,Get High (feat. Snoop Dogg & Lil Durk),spotify:track:1X4PsdScsMExfuNFPLNcTT
1484,Young Thug,50co4Is1HCEo8bhOyUWKpn,Beautiful Thugger Girls,spotify:album:51KZKzPd3OQT1r46a55VTt,Feel It,spotify:track:2BAmF6QyK5IYEOp1TFmt0u
1485,Young Thug,50co4Is1HCEo8bhOyUWKpn,Beautiful Thugger Girls,spotify:album:51KZKzPd3OQT1r46a55VTt,Me or Us,spotify:track:0JaN65P0DapRjboDEv2g08
1486,Young Thug,50co4Is1HCEo8bhOyUWKpn,Beautiful Thugger Girls,spotify:album:51KZKzPd3OQT1r46a55VTt,Oh Yeah,spotify:track:7FjxdLxJkOV5cHOrttx5Ft
1487,Young Thug,50co4Is1HCEo8bhOyUWKpn,Beautiful Thugger Girls,spotify:album:51KZKzPd3OQT1r46a55VTt,For Y'all (feat. Jacquees),spotify:track:5e5LyZy3k83xTQKnerVrif
1488,Young Thug,50co4Is1HCEo8bhOyUWKpn,Beautiful Thugger Girls,spotify:album:51KZKzPd3OQT1r46a55VTt,Take Care,spotify:track:1mB1N8BVAN3BeyOes2uj1E
1489,Young Thug,50co4Is1HCEo8bhOyUWKpn,JEFFERY,spotify:album:7EpUpNUkkEGnaCvkcn1j4H,Wyclef Jean,spotify:track:55OdqrG8WLmsYyY1jijD9b
1490,Young Thug,50co4Is1HCEo8bhOyUWKpn,JEFFERY,spotify:album:7EpUpNUkkEGnaCvkcn1j4H,"Floyd Mayweather (feat. Travis Scott, Gucci Mane and Gunna)",spotify:track:5ALc7rbru6QOLGodVSDocc
1491,Young Thug,50co4Is1HCEo8bhOyUWKpn,JEFFERY,spotify:album:7EpUpNUkkEGnaCvkcn1j4H,Swizz Beatz,spotify:track:539wfGOsGcRmT1IBVUfiJV
1492,Young Thug,50co4Is1HCEo8bhOyUWKpn,JEFFERY,spotify:album:7EpUpNUkkEGnaCvkcn1j4H,Future Swag,spotify:track:1ckxFDBKrcepE6pDmayXzP
1493,Young Thug,50co4Is1HCEo8bhOyUWKpn,JEFFERY,spotify:album:7EpUpNUkkEGnaCvkcn1j4H,RiRi,spotify:track:20rZiHL20MTJjfhLQZQsm4
1494,Young Thug,50co4Is1HCEo8bhOyUWKpn,JEFFERY,spotify:album:7EpUpNUkkEGnaCvkcn1j4H,"Guwop (feat. Quavo, Offset and Young Scooter)",spotify:track:1BSA5I386L2IAmFQURYjIz
1495,Young Thug,50co4Is1HCEo8bhOyUWKpn,JEFFERY,spotify:album:7EpUpNUkkEGnaCvkcn1j4H,Harambe,spotify:track:1yKLa9X63tBfvLojNOw9y8
1496,Young Thug,50co4Is1HCEo8bhOyUWKpn,JEFFERY,spotify:album:7EpUpNUkkEGnaCvkcn1j4H,Webbie (feat. Duke),spotify:track:6pRkwu4Pt9d7Ki6g4ppOYj
1497,Young Thug,50co4Is1HCEo8bhOyUWKpn,JEFFERY,spotify:album:7EpUpNUkkEGnaCvkcn1j4H,Kanye West (feat. Wyclef Jean),spotify:track:5StUs128KSibE16fxntBSL
1498,Young Thug,50co4Is1HCEo8bhOyUWKpn,JEFFERY,spotify:album:7EpUpNUkkEGnaCvkcn1j4H,Pick Up The Phone (feat. Quavo),spotify:track:5NAMZI9lVhxNa6AZp3iQVH
1499,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Season 3,spotify:album:2z4c8M8aVzl7CTobIp36KF,With Them,spotify:track:0tISnxqgVmxqhVghsTi2Rr
1500,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Season 3,spotify:album:2z4c8M8aVzl7CTobIp36KF,Memo,spotify:track:7tk5tOCj84jine8kKJkPYs
1501,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Season 3,spotify:album:2z4c8M8aVzl7CTobIp36KF,Drippin',spotify:track:0f85bMoarvHbdIcfhDjSjN
1502,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Season 3,spotify:album:2z4c8M8aVzl7CTobIp36KF,"Slime Shit (feat. Yak Gotti, Duke & Peewee Roscoe)",spotify:track:7iynYKl5NWdjM1FXTzs6hw
1503,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Season 3,spotify:album:2z4c8M8aVzl7CTobIp36KF,Digits,spotify:track:4cg1yakyRSIOjxKM2I7J1q
1504,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Season 3,spotify:album:2z4c8M8aVzl7CTobIp36KF,Worth It,spotify:track:5QCr1xFufKJOTkpcR9ih24
1505,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Season 3,spotify:album:2z4c8M8aVzl7CTobIp36KF,Tattoos,spotify:track:1vbUiccx25u2ncTe4RujS2
1506,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Season 3,spotify:album:2z4c8M8aVzl7CTobIp36KF,Problem,spotify:track:1o5jdqnWybW9Mau4GDWPMa
1507,Young Thug,50co4Is1HCEo8bhOyUWKpn,MigoThuggin,spotify:album:4Rj8KShBw1IrBW3A7wsEmi,SRS,spotify:track:3XsOaaflhc5UEtdVU3a2nt
1508,Young Thug,50co4Is1HCEo8bhOyUWKpn,MigoThuggin,spotify:album:4Rj8KShBw1IrBW3A7wsEmi,Woa,spotify:track:1vd0HT63Uj5LIqeaeG5B7Q
1509,Young Thug,50co4Is1HCEo8bhOyUWKpn,MigoThuggin,spotify:album:4Rj8KShBw1IrBW3A7wsEmi,Take Kare (feat. Lil Wayne),spotify:track:35LCTvk8UVBaBunzVJWMA5
1510,Young Thug,50co4Is1HCEo8bhOyUWKpn,MigoThuggin,spotify:album:4Rj8KShBw1IrBW3A7wsEmi,Chances,spotify:track:1CRMzLfur56HzyZYGnQ6Pv
1511,Young Thug,50co4Is1HCEo8bhOyUWKpn,MigoThuggin,spotify:album:4Rj8KShBw1IrBW3A7wsEmi,Hate It Or Love,spotify:track:0oto8THmJTMKUuC7TDBugp
1512,Young Thug,50co4Is1HCEo8bhOyUWKpn,MigoThuggin,spotify:album:4Rj8KShBw1IrBW3A7wsEmi,No Way,spotify:track:7sJd82Bq8y7oHl2rbzmijx
1513,Young Thug,50co4Is1HCEo8bhOyUWKpn,MigoThuggin,spotify:album:4Rj8KShBw1IrBW3A7wsEmi,Flying Coach,spotify:track:2m8ZvcNvIPTlCT4Qw1xAsA
1514,Young Thug,50co4Is1HCEo8bhOyUWKpn,MigoThuggin,spotify:album:4Rj8KShBw1IrBW3A7wsEmi,Plan B,spotify:track:0nnazcJ4kKCLAVXS2BnDx2
1515,Young Thug,50co4Is1HCEo8bhOyUWKpn,MigoThuggin,spotify:album:4Rj8KShBw1IrBW3A7wsEmi,Stunna,spotify:track:43bzQqXjp9XsgSUqGqMtCX
1516,Young Thug,50co4Is1HCEo8bhOyUWKpn,MigoThuggin,spotify:album:4Rj8KShBw1IrBW3A7wsEmi,You Wanna See,spotify:track:5Qh3GZWduOqS7ddKk0jz5a
1517,Young Thug,50co4Is1HCEo8bhOyUWKpn,I'm Up,spotify:album:4sAB9WulPpnAcig7alDGTg,F Cancer (Boosie) [feat. Quavo],spotify:track:1qPK58q90l8KNoWyXsLI2Y
1518,Young Thug,50co4Is1HCEo8bhOyUWKpn,I'm Up,spotify:album:4sAB9WulPpnAcig7alDGTg,"My Boys (feat. Ralo, Trouble and Lil Durk)",spotify:track:3DTJYRV3jTQ4TUgqDuPkez
1519,Young Thug,50co4Is1HCEo8bhOyUWKpn,I'm Up,spotify:album:4sAB9WulPpnAcig7alDGTg,For My People (feat. Duke),spotify:track:7vAtyxWiSO24Q6tVj7LOGo
1520,Young Thug,50co4Is1HCEo8bhOyUWKpn,I'm Up,spotify:album:4sAB9WulPpnAcig7alDGTg,King TROUP,spotify:track:6uJmfWyFMLGCjvvRF5mpG9
1521,Young Thug,50co4Is1HCEo8bhOyUWKpn,I'm Up,spotify:album:4sAB9WulPpnAcig7alDGTg,Ridin' (feat. Lil Durk),spotify:track:0sMZD2KXYkkR0xDZiBoI7g
1522,Young Thug,50co4Is1HCEo8bhOyUWKpn,I'm Up,spotify:album:4sAB9WulPpnAcig7alDGTg,Hercules,spotify:track:5MD2QLnFM2ChpKAh33z0zr
1523,Young Thug,50co4Is1HCEo8bhOyUWKpn,I'm Up,spotify:album:4sAB9WulPpnAcig7alDGTg,Special (feat. Offset and Solo Lucci),spotify:track:1DAl49mec3YC7a3Yc86Gz2
1524,Young Thug,50co4Is1HCEo8bhOyUWKpn,I'm Up,spotify:album:4sAB9WulPpnAcig7alDGTg,Bread Winners (feat. Young Butta),spotify:track:3dM1Tf9uBxpsStGmuWkbtg
1525,Young Thug,50co4Is1HCEo8bhOyUWKpn,I'm Up,spotify:album:4sAB9WulPpnAcig7alDGTg,Family (feat. Dora and Dolly),spotify:track:13unqv6c3ZC5Qz4J0yT2kF
1526,G-Eazy,02kJSzxNuaWGqwubyUba0Z,These Things Happen Too (Deluxe),spotify:album:2uGyQQS82uzaTXSBe2bs4A,These Things Happen Too,spotify:track:3875KCuBwrKNU6UHphWsxC
1527,G-Eazy,02kJSzxNuaWGqwubyUba0Z,These Things Happen Too (Deluxe),spotify:album:2uGyQQS82uzaTXSBe2bs4A,When You're Gone (feat. Lil Wayne),spotify:track:7fFgBLxh7HfcDUIOJzSlMT
1528,G-Eazy,02kJSzxNuaWGqwubyUba0Z,These Things Happen Too (Deluxe),spotify:album:2uGyQQS82uzaTXSBe2bs4A,Instructions (feat. YG),spotify:track:2xIDDj4uiEOo3Lc7U5bTf5
1529,G-Eazy,02kJSzxNuaWGqwubyUba0Z,These Things Happen Too (Deluxe),spotify:album:2uGyQQS82uzaTXSBe2bs4A,Christoph's Interlude,spotify:track:3GlFzeUzWtiAmF0f0IeVyZ
1530,G-Eazy,02kJSzxNuaWGqwubyUba0Z,These Things Happen Too (Deluxe),spotify:album:2uGyQQS82uzaTXSBe2bs4A,Wanna Be Myself,spotify:track:2OYuQceAFQJZ8q2vWv7jwV
1531,G-Eazy,02kJSzxNuaWGqwubyUba0Z,These Things Happen Too (Deluxe),spotify:album:2uGyQQS82uzaTXSBe2bs4A,Everything is Everything (feat. Goody Grace),spotify:track:3N3tyZj62wOtbjyERI7tat
1532,G-Eazy,02kJSzxNuaWGqwubyUba0Z,These Things Happen Too (Deluxe),spotify:album:2uGyQQS82uzaTXSBe2bs4A,Origami,spotify:track:6pm6JRKIVIYBMxmBEfs1Df
1533,G-Eazy,02kJSzxNuaWGqwubyUba0Z,These Things Happen Too (Deluxe),spotify:album:2uGyQQS82uzaTXSBe2bs4A,Solar Eclipse,spotify:track:1kscPB0ihPC3fHec5mAKQU
1534,G-Eazy,02kJSzxNuaWGqwubyUba0Z,These Things Happen Too (Deluxe),spotify:album:2uGyQQS82uzaTXSBe2bs4A,"I, Me, Myself",spotify:track:6jBBhXaWBZaKLVzuP5J77n
