artist,danceability,energy,key,loudness,acousticness,liveness,valence,tempo,duration_ms,major,minor
Iamsu!,0.798,0.554,10,-9.272,0.307,0.125,0.619,100.035,153940,1,0
Iamsu!,0.684,0.634,8,-8.881,0.206,0.102,0.419,92.972,191478,0,1
Iamsu!,0.893,0.706,6,-9.116,0.432,0.187,0.776,110.022,96013,1,0
Iamsu!,0.729,0.573,0,-8.869,0.0463,0.0668,0.295,100.07,121391,1,0
Iamsu!,0.818,0.681,2,-6.097,0.0628,0.558,0.779,95.033,211801,1,0
Iamsu!,0.63,0.443,0,-13.487,0.013,0.672,0.429,100.005,139233,1,0
Iamsu!,0.765,0.492,6,-7.981,0.332,0.132,0.717,97.04,205401,1,0
Iamsu!,0.8,0.539,1,-11.375,0.061,0.0944,0.692,95.998,180036,1,0
Iamsu!,0.815,0.475,9,-7.73,0.0323,0.106,0.459,98.999,198818,0,1
Iamsu!,0.889,0.638,9,-6.105,0.224,0.0976,0.663,98.037,176353,1,0
Iamsu!,0.922,0.776,9,-7.033,0.0204,0.0969,0.216,102.016,176509,1,0
Iamsu!,0.792,0.52,1,-9.487,0.652,0.0927,0.477,94.987,144039,1,0
Iamsu!,0.714,0.586,0,-8.674,0.197,0.136,0.721,174.085,223295,1,0
Iamsu!,0.527,0.675,1,-6.201,0.49,0.0964,0.842,80.304,251820,0,1
Iamsu!,0.703,0.429,0,-12.469,0.0477,0.1,0.168,130.031,239334,0,1
Iamsu!,0.633,0.506,1,-9.504,0.0133,0.139,0.174,96.003,211801,1,0
Iamsu!,0.751,0.728,1,-5.717,0.667,0.132,0.61,101.003,174000,0,1
Iamsu!,0.874,0.71,1,-6.631,0.0469,0.251,0.683,98.008,169643,0,1
Iamsu!,0.777,0.682,1,-5.322,0.314,0.0951,0.258,95.05,153425,0,1
Iamsu!,0.829,0.75,1,-4.987,0.092,0.0888,0.352,87.994,179937,1,0
Iamsu!,0.617,0.0772,2,-4.195,0.202,0.1,0.962,94.882,224555,1,0
Iamsu!,0.641,0.788,9,-4.296,0.441,0.12,0.26,176.237,153796,0,1
Iamsu!,0.738,0.607,5,-6.971,0.221,0.0871,0.812,101.984,133884,0,1
Iamsu!,0.82,0.534,1,-9.355,0.00655,0.0806,0.36,138.002,184348,1,0
Iamsu!,0.873,0.591,0,-10.069,0.0139,0.0753,0.251,98.007,120612,0,1
Iamsu!,0.87,0.541,1,-10.931,0.0494,0.137,0.359,91.007,253187,1,0
Iamsu!,0.779,0.689,11,-6.007,0.0879,0.31,0.496,134.465,209132,1,0
Iamsu!,0.914,0.658,4,-8.804,0.129,0.0672,0.417,99.993,153600,0,1
Iamsu!,0.562,0.519,2,-10.386,0.105,0.116,0.0381,126.628,166631,1,0
Iamsu!,0.817,0.674,1,-6.244,0.000861,0.145,0.0432,90.019,214101,1,0
Iamsu!,0.836,0.58,10,-10.802,0.00718,0.207,0.357,83.324,184080,0,1
Iamsu!,0.856,0.533,6,-9.397,0.00788,0.144,0.416,101.056,152079,1,0
Iamsu!,0.766,0.534,2,-10.469,0.592,0.0769,0.436,148.035,136216,0,1
Iamsu!,0.412,0.855,11,-5.885,0.233,0.156,0.0543,166.124,174640,0,1
Iamsu!,0.816,0.753,1,-5.493,0.0348,0.0852,0.554,98.012,152226,1,0
Iamsu!,0.941,0.575,1,-3.853,0.302,0.134,0.604,99.01,189091,0,1
Iamsu!,0.706,0.674,5,-3.031,0.217,0.213,0.489,94.031,209362,0,1
Iamsu!,0.768,0.254,8,-6.929,0.332,0.0968,0.158,83.491,151115,0,1
Iamsu!,0.666,0.557,1,-6.236,0.383,0.091,0.526,84.132,150420,1,0
Iamsu!,0.686,0.798,9,-6.566,0.335,0.725,0.439,87.033,140690,1,0
Iamsu!,0.678,0.888,10,-3.696,0.129,0.104,0.671,82.774,226071,0,1
Iamsu!,0.614,0.571,8,-10.002,0.0195,0.11,0.343,192.231,99475,0,1
Iamsu!,0.74,0.618,9,-6.163,0.404,0.272,0.175,140.017,271188,0,1
Iamsu!,0.758,0.562,2,-5.249,0.157,0.179,0.038,149.981,247800,0,1
Iamsu!,0.945,0.625,5,-8.559,0.0729,0.0773,0.783,98.992,153811,0,1
Iamsu!,0.751,0.505,7,-13.128,0.0712,0.178,0.517,94.028,163085,1,0
Iamsu!,0.877,0.582,2,-9.631,0.011,0.136,0.556,144.978,162302,1,0
Iamsu!,0.583,0.723,4,-8.131,0.00623,0.088,0.404,190.149,207804,1,0
Iamsu!,0.535,0.745,6,-7.738,0.0191,0.131,0.567,191.956,153652,0,1
Iamsu!,0.71,0.562,0,-8.829,0.125,0.124,0.318,94.025,227840,0,1
Iamsu!,0.666,0.802,1,-7.541,0.283,0.0986,0.683,96.06,185783,0,1
Iamsu!,0.69,0.722,1,-6.289,0.113,0.246,0.519,185.878,169979,1,0
Iamsu!,0.542,0.391,6,-9.793,0.0828,0.113,0.147,88.289,186697,0,1
Iamsu!,0.832,0.38,5,-8.48,0.535,0.0999,0.716,136.025,191164,0,1
Iamsu!,0.666,0.546,0,-8.259,0.12,0.319,0.799,96.025,212062,1,0
Iamsu!,0.656,0.888,10,-5.373,0.238,0.0434,0.783,97.222,177816,0,1
Iamsu!,0.806,0.877,1,-3.921,0.0557,0.067,0.902,94.017,185496,1,0
Iamsu!,0.73,0.71,5,-6.007,0.312,0.148,0.744,94.024,181917,1,0
Iamsu!,0.945,0.659,11,-3.768,0.25,0.0954,0.526,100.993,115304,0,1
Iamsu!,0.744,0.667,3,-6.791,0.658,0.117,0.849,127.924,210051,0,1
Iamsu!,0.657,0.771,10,-6.007,0.158,0.107,0.389,175.844,194508,0,1
Iamsu!,0.786,0.751,10,-6.117,0.135,0.0767,0.715,161.943,169300,0,1
Iamsu!,0.658,0.743,0,-4.792,0.439,0.109,0.514,93.842,186436,1,0
Iamsu!,0.806,0.678,8,-7.672,0.00895,0.13,0.503,99.001,177242,1,0
Iamsu!,0.826,0.666,5,-6.487,0.0969,0.261,0.596,99.135,217862,0,1
Iamsu!,0.741,0.551,6,-7.606,0.00866,0.107,0.327,84.996,186254,0,1
Iamsu!,0.772,0.472,6,-11.725,0.441,0.0737,0.716,94.043,177294,1,0
Iamsu!,0.898,0.644,6,-8.358,0.218,0.0839,0.505,99.94,144014,0,1
Iamsu!,0.764,0.766,1,-5.664,0.132,0.11,0.299,86.046,234476,0,1
Iamsu!,0.692,0.751,1,-4.737,0.123,0.265,0.348,96.084,170398,1,0
Iamsu!,0.891,0.614,1,-6.792,0.219,0.516,0.706,101.015,115697,1,0
Iamsu!,0.827,0.705,1,-6.883,0.00209,0.191,0.49,147.959,181630,1,0
Iamsu!,0.706,0.771,0,-7.906,0.0968,0.158,0.236,172.011,170241,1,0
Iamsu!,0.61,0.724,0,-7.625,0.354,0.102,0.745,170.021,184530,1,0
Iamsu!,0.49,0.702,10,-8.836,0.361,0.281,0.562,119.279,179384,1,0
Iamsu!,0.438,0.423,8,-8.179,0.473,0.106,0.341,85.714,107730,0,1
Iamsu!,0.634,0.36,4,-9.855,0.0511,0.239,0.0761,172.233,156292,0,1
Iamsu!,0.8,0.548,11,-8.76,0.0221,0.0786,0.282,95.047,184111,0,1
Iamsu!,0.712,0.749,1,-4.272,0.106,0.236,0.337,96.025,170385,1,0
Iamsu!,0.895,0.656,1,-6.243,0.23,0.485,0.706,101.016,115627,1,0
Iamsu!,0.825,0.699,1,-6.439,0.00175,0.211,0.492,148.022,181622,1,0
Iamsu!,0.705,0.799,0,-7.28,0.0905,0.166,0.231,172.021,170233,1,0
Iamsu!,0.625,0.725,0,-7.198,0.353,0.0952,0.671,170.022,184519,1,0
Iamsu!,0.493,0.736,10,-8.221,0.325,0.288,0.564,120.291,179382,1,0
Iamsu!,0.469,0.444,8,-7.834,0.453,0.11,0.339,86.771,107727,0,1
Iamsu!,0.736,0.376,7,-9.457,0.0582,0.254,0.0913,85.992,156279,1,0
Iamsu!,0.81,0.689,8,-7.227,0.0109,0.129,0.451,99.012,177240,1,0
Iamsu!,0.83,0.667,5,-6.152,0.0952,0.288,0.583,99.163,217841,0,1
Iamsu!,0.694,0.574,6,-8.015,0.00512,0.106,0.299,169.95,186731,0,1
Iamsu!,0.773,0.678,1,-5.432,0.489,0.102,0.67,94.039,178784,1,0
Iamsu!,0.909,0.669,6,-7.029,0.225,0.0846,0.485,100.024,144000,0,1
Iamsu!,0.672,0.783,1,-5.014,0.105,0.112,0.3,172.172,234070,0,1
Iamsu!,0.732,0.727,5,-5.889,0.318,0.246,0.726,94.002,181839,1,0
Iamsu!,0.93,0.629,11,-4.298,0.276,0.0933,0.652,100.967,115248,0,1
Iamsu!,0.801,0.878,0,-3.788,0.0586,0.0623,0.878,94.011,185426,0,1
Iamsu!,0.654,0.904,10,-5.305,0.287,0.0478,0.772,97.229,177744,0,1
Iamsu!,0.65,0.797,10,-5.77,0.168,0.107,0.397,175.893,194446,0,1
Iamsu!,0.55,0.387,6,-9.746,0.0777,0.116,0.156,87.188,186669,0,1
Iamsu!,0.658,0.904,10,-5.203,0.238,0.0494,0.744,97.237,177744,0,1
Iamsu!,0.801,0.882,1,-3.813,0.0628,0.0635,0.877,93.995,185426,1,0
Iamsu!,0.733,0.727,5,-5.829,0.326,0.247,0.711,93.967,181839,1,0
Iamsu!,0.943,0.653,11,-3.543,0.24,0.0933,0.583,100.972,115248,0,1
Iamsu!,0.744,0.676,3,-6.708,0.684,0.124,0.847,127.935,209972,0,1
Iamsu!,0.617,0.779,10,-5.811,0.154,0.107,0.363,175.857,194446,0,1
Iamsu!,0.79,0.756,10,-6.036,0.127,0.0819,0.708,162.05,169235,0,1
Iamsu!,0.609,0.734,0,-4.623,0.429,0.107,0.509,93.693,186383,1,0
Iamsu!,0.788,0.727,4,-8.093,0.00607,0.0912,0.394,94.996,207769,1,0
Iamsu!,0.655,0.778,6,-7.716,0.0176,0.126,0.577,95.965,153623,0,1
Iamsu!,0.718,0.581,0,-8.887,0.151,0.12,0.31,94.043,227812,0,1
Iamsu!,0.672,0.811,1,-7.612,0.239,0.0993,0.652,96.096,185757,0,1
Iamsu!,0.817,0.742,1,-6.298,0.1,0.262,0.521,93.015,169946,1,0
Iamsu!,0.55,0.387,6,-9.746,0.0777,0.116,0.156,87.188,186669,0,1
Iamsu!,0.621,0.378,8,-8.543,0.481,0.102,0.671,135.963,191117,1,0
Iamsu!,0.665,0.548,0,-8.217,0.107,0.322,0.779,95.981,212011,1,0
Iamsu!,0.678,0.549,1,-9.029,0.227,0.465,0.48,185.965,172731,1,0
Iamsu!,0.492,0.531,7,-11.798,0.00745,0.11,0.753,189.897,160085,1,0
Iamsu!,0.664,0.553,0,-8.026,0.102,0.301,0.798,96.002,214688,1,0
Iamsu!,0.805,0.568,9,-9.97,0.238,0.0636,0.721,96.967,147473,0,1
Iamsu!,0.792,0.655,11,-12.052,0.0204,0.0952,0.383,97.988,157829,0,1
Iamsu!,0.845,0.369,1,-12.416,0.000406,0.129,0.602,86.033,172674,1,0
Iamsu!,0.816,0.481,8,-7.801,0.0602,0.0763,0.538,87.986,180000,1,0
Iamsu!,0.701,0.542,2,-7.594,0.0423,0.0514,0.4,176.537,167727,1,0
Iamsu!,0.679,0.669,0,-10.855,0.11,0.201,0.792,94.002,209906,1,0
Iamsu!,0.652,0.652,2,-8.733,0.115,0.0893,0.47,111.744,148062,1,0
Iamsu!,0.0741,0.526,5,-10.848,0.0206,0.421,0.039,177.267,47464,0,1
Iamsu!,0.736,0.605,11,-8.376,0.0461,0.149,0.498,92.035,215301,1,0
Iamsu!,0.574,0.652,7,-7.439,0.102,0.298,0.188,180.237,213543,1,0
Iamsu!,0.476,0.804,0,-7.996,0.248,0.0922,0.607,92.043,186891,1,0
Iamsu!,0.749,0.496,8,-10.807,0.0226,0.0775,0.496,96.025,212569,0,1
Iamsu!,0.617,0.645,5,-8.701,0.0983,0.116,0.911,184.093,167062,0,1
Iamsu!,0.708,0.771,1,-12.954,0.00545,0.675,0.724,96.99,204800,0,1
Iamsu!,0.614,0.647,1,-8.813,0.00298,0.375,0.252,88.011,174621,0,1
Iamsu!,0.727,0.582,0,-8.366,0.111,0.125,0.731,75,201069,1,0
Iamsu!,0.754,0.7,2,-9.315,0.00586,0.0426,0.21,93.03,183243,1,0
Iamsu!,0.805,0.574,7,-8.419,0.162,0.0786,0.757,94.009,235196,1,0
Iamsu!,0.682,0.631,6,-8.769,0.0303,0.109,0.353,96.959,190818,0,1
Russ,0.864,0.739,10,-5.83,0.323,0.222,0.831,84.941,106528,0,1
Russ,0.453,0.895,2,-4.779,0.0644,0.104,0.0567,188.15,196649,1,0
Russ,0.646,0.854,1,-4.316,0.0362,0.0691,0.336,125.59,143000,1,0
Russ,0.759,0.764,9,-4.487,0.364,0.579,0.685,89.062,226920,1,0
Russ,0.529,0.818,1,-5.502,0.247,0.0788,0.656,180.391,273563,0,1
Russ,0.724,0.793,7,-6.081,0.162,0.1,0.773,98.219,219660,1,0
Russ,0.523,0.636,0,-7.298,0.203,0.0481,0.784,172.117,217865,1,0
Russ,0.549,0.818,10,-5.242,0.101,0.0539,0.302,81.931,199841,0,1
Russ,0.566,0.734,10,-5.695,0.215,0.0942,0.657,174.008,323759,0,1
Russ,0.547,0.693,8,-9.149,0.192,0.117,0.557,72.626,123773,0,1
Russ,0.637,0.581,11,-5.95,0.162,0.114,0.175,88.227,307943,1,0
Russ,0.64,0.855,6,-4.033,0.259,0.0885,0.487,170.04,289000,1,0
Russ,0.661,0.859,1,-3.05,0.0765,0.137,0.693,82.536,254909,1,0
Russ,0.741,0.73,4,-4.202,0.183,0.12,0.541,96.2,170082,0,1
Russ,0.569,0.657,0,-6.639,0.108,0.108,0.111,73.008,200548,1,0
Russ,0.489,0.467,1,-8.108,0.516,0.153,0.616,80.425,213282,0,1
Russ,0.429,0.526,4,-5.593,0.698,0.194,0.404,70.409,141800,0,1
Russ,0.84,0.525,9,-7.405,0.399,0.0664,0.36,98.935,236152,1,0
Russ,0.67,0.63,10,-6.108,0.00765,0.12,0.592,84.361,193000,0,1
Russ,0.571,0.714,11,-5.374,0.753,0.0897,0.464,89.067,174661,1,0
Russ,0.848,0.646,3,-6.228,0.433,0.112,0.713,138.099,181930,0,1
Russ,0.79,0.541,9,-6.433,0.0433,0.184,0.169,81.998,166005,1,0
Russ,0.723,0.785,1,-10.059,0.0737,0.118,0.327,92.005,206006,1,0
Russ,0.603,0.748,11,-4.264,0.111,0.119,0.369,172.024,200127,0,1
Russ,0.588,0.869,11,-4.282,0.0138,0.17,0.278,170.311,183669,1,0
Russ,0.814,0.84,6,-6.141,0.0661,0.11,0.392,100.01,222405,0,1
Russ,0.82,0.561,5,-5.825,0.327,0.0882,0.889,141.991,189296,0,1
Russ,0.442,0.405,11,-7.672,0.822,0.0873,0.502,102.696,185661,0,1
Russ,0.531,0.63,1,-6.402,0.225,0.298,0.546,169.665,170468,0,1
Russ,0.692,0.518,8,-6.165,0.656,0.113,0.657,87.066,184604,0,1
Russ,0.835,0.36,9,-8.533,0.324,0.0979,0.561,89.972,261667,0,1
Russ,0.715,0.565,7,-3.602,0.18,0.0777,0.31,174.31,160102,1,0
Russ,0.785,0.752,9,-5.329,0.0121,0.0908,0.491,178.064,194157,0,1
Russ,0.918,0.599,7,-6.819,0.111,0.109,0.471,101.051,144516,1,0
Russ,0.568,0.764,5,-3.465,0.215,0.0931,0.625,179.985,160720,0,1
Russ,0.777,0.541,9,-6.433,0.0433,0.18,0.167,81.946,164013,1,0
Russ,0.738,0.785,1,-10.035,0.0711,0.117,0.357,92.008,206013,1,0
Russ,0.623,0.745,11,-4.276,0.113,0.117,0.337,172.038,200120,0,1
Russ,0.624,0.876,11,-4.296,0.0129,0.166,0.3,170.145,183680,1,0
Russ,0.813,0.843,6,-6.135,0.0659,0.109,0.39,100.013,222400,0,1
Russ,0.823,0.556,5,-5.883,0.34,0.084,0.879,142,189867,0,1
Russ,0.488,0.387,11,-7.562,0.854,0.136,0.518,149.385,184493,0,1
Russ,0.532,0.626,1,-6.407,0.266,0.309,0.545,170.066,170467,0,1
Russ,0.525,0.521,8,-6.203,0.609,0.114,0.567,86.961,184600,0,1
Russ,0.703,0.36,9,-8.527,0.338,0.0981,0.578,90.027,261667,0,1
Russ,0.758,0.56,7,-3.636,0.189,0.0934,0.336,174.11,158253,1,0
Russ,0.77,0.751,9,-5.328,0.0112,0.0968,0.422,178.095,194160,0,1
Russ,0.923,0.597,7,-6.827,0.102,0.109,0.496,101.044,144507,1,0
Russ,0.846,0.748,5,-3.512,0.188,0.093,0.597,90.006,160720,0,1
Russ,0.789,0.524,1,-7.942,0.212,0.221,0.343,138.064,147600,0,1
Russ,0.621,0.854,1,-3.697,0.157,0.0458,0.591,81.986,222413,1,0
Russ,0.802,0.791,6,-4.037,0.0716,0.0651,0.772,168.059,267133,0,1
Russ,0.716,0.729,5,-6.313,0.0991,0.0842,0.276,131.975,226693,1,0
Russ,0.801,0.705,10,-1.756,0.0198,0.2,0.358,86.984,189133,0,1
Russ,0.857,0.616,8,-3.287,0.0348,0.0709,0.152,94.032,205720,0,1
Russ,0.847,0.55,10,-9.285,0.282,0.113,0.529,88.017,252267,1,0
Russ,0.69,0.635,1,-7.624,0.132,0.362,0.569,144.065,188947,1,0
Russ,0.723,0.822,8,-6.88,0.000174,0.135,0.456,180.013,238227,1,0
Russ,0.758,0.675,7,-6.49,0.0746,0.167,0.491,148.093,170293,0,1
Russ,0.733,0.233,3,-8.733,0.766,0.11,0.441,94.023,175320,1,0
Russ,0.581,0.895,8,-4.129,0.0875,0.111,0.513,173.89,235853,1,0
Russ,0.641,0.231,1,-14.617,0.475,0.113,0.488,102.853,300280,0,1
Russ,0.693,0.649,6,-5.158,0.0107,0.15,0.325,183.917,244733,0,1
Russ,0.629,0.694,1,-6.89,0.328,0.284,0.511,83.801,239467,0,1
Russ,0.722,0.663,5,-4.652,0.0404,0.108,0.81,160.106,171013,0,1
Russ,0.595,0.657,8,-5.635,0.184,0.107,0.474,83.192,189427,0,1
Russ,0.681,0.469,2,-10.803,0.161,0.108,0.0373,130.022,222453,0,1
Russ,0.702,0.762,8,-2.733,0.00196,0.142,0.233,95.019,164200,1,0
Russ,0.737,0.429,4,-10.252,0.632,0.104,0.147,99.955,185400,0,1
Russ,0.679,0.638,5,-3.122,0.027,0.0909,0.709,180.36,188000,0,1
Russ,0.831,0.558,1,-3.551,0.018,0.094,0.338,141.974,167333,1,0
Russ,0.533,0.21,0,-12.402,0.889,0.111,0.4,140.34,183413,1,0
Russ,0.782,0.367,10,-10.861,0.711,0.102,0.606,134.986,175107,1,0
Russ,0.71,0.404,1,-10.04,0.484,0.0953,0.398,139.553,165853,0,1
Russ,0.833,0.434,5,-10.323,0.0823,0.155,0.374,124.968,172773,1,0
Russ,0.681,0.674,5,-4.615,0.0563,0.141,0.52,185.819,154827,0,1
Russ,0.759,0.245,6,-6.545,0.515,0.102,0.209,96.992,237507,1,0
Russ,0.597,0.418,5,-10.03,0.652,0.12,0.313,129.948,179067,0,1
Russ,0.47,0.603,6,-5.44,0.00571,0.221,0.27,65.05,207547,0,1
Russ,0.825,0.669,2,-3.617,0.00448,0.0359,0.954,99.96,191973,0,1
Russ,0.71,0.725,1,-7.129,0.0338,0.285,0.189,85.97,230173,0,1
Russ,0.623,0.651,4,-6.988,0.305,0.101,0.296,82.078,156560,0,1
Russ,0.611,0.528,8,-8.241,0.906,0.185,0.225,84.449,256253,0,1
Russ,0.583,0.658,5,-7.078,0.00385,0.0969,0.219,99.036,152790,1,0
Russ,0.793,0.529,10,-7.18,0.00537,0.101,0.425,134.945,216947,0,1
Russ,0.701,0.528,2,-3.911,0.461,0.229,0.634,159.975,132075,1,0
Russ,0.736,0.821,6,-7.242,0.393,0.117,0.323,150.137,171259,0,1
Russ,0.688,0.845,11,-3.433,0.0161,0.219,0.32,80.992,145241,1,0
Russ,0.557,0.778,1,-4.571,0.00556,0.324,0.416,174.046,213864,0,1
Russ,0.553,0.29,2,-14.408,0.697,0.0975,0.355,89.922,129567,0,1
Russ,0.977,0.209,1,-10.4,0.0071,0.106,0.14,122.022,174655,1,0
Russ,0.528,0.545,2,-6.807,0.375,0.139,0.413,100.335,117812,0,1
Russ,0.768,0.695,10,-9.166,0.244,0.108,0.498,129.03,137744,0,1
Russ,0.917,0.116,4,-16.843,0.742,0.108,0.274,119.977,176065,1,0
Russ,0.725,0.199,11,-13.77,0.862,0.114,0.456,120.147,168072,0,1
Russ,0.666,0.664,3,-8.041,0.606,0.0456,0.848,85.789,122854,0,1
Russ,0.765,0.733,0,-5.71,0.0665,0.284,0.761,120.046,160575,1,0
Russ,0.318,0.109,0,-16.966,0.99,0.0914,0.553,132.369,48065,1,0
Russ,0.614,0.613,1,-3.542,0.0403,0.19,0.683,98.904,109375,1,0
Russ,0.464,0.914,8,-3.8,0.033,0.353,0.535,176.415,218253,1,0
Russ,0.662,0.425,2,-14.422,0.134,0.132,0.505,134.194,121861,0,1
Russ,0.427,0.827,1,-5.709,0.356,0.323,0.255,74.786,99579,1,0
Russ,0.764,0.526,10,-4.583,0.0881,0.0569,0.849,130.077,132989,0,1
Russ,0.718,0.61,5,-4.502,0.0315,0.0726,0.897,143.981,166740,0,1
Russ,0.771,0.363,1,-6.899,0.696,0.0861,0.746,84.991,175125,1,0
Russ,0.878,0.467,6,-4.73,0.0327,0.0716,0.701,88.833,118727,0,1
Russ,0.556,0.644,7,-6.116,0.0845,0.109,0.298,149.801,185652,1,0
Russ,0.495,0.782,6,-6.136,0.219,0.22,0.401,76.067,88424,1,0
Russ,0.812,0.653,6,-10.716,0.292,0.183,0.404,140.922,194116,0,1
Russ,0.743,0.377,8,-12.409,0.354,0.187,0.556,112.366,252865,0,1
Russ,0.624,0.552,7,-6.84,0.497,0.558,0.498,128.012,202553,1,0
Russ,0.516,0.266,10,-15.774,0.845,0.11,0.443,61.017,188918,0,1
Russ,0.595,0.285,5,-12.84,0.808,0.11,0.241,91.998,146155,0,1
Russ,0.738,0.567,3,-9.594,0.656,0.1,0.596,90.038,86073,1,0
Russ,0.605,0.36,6,-10.749,0.287,0.633,0.434,128.241,155141,1,0
Russ,0.803,0.7,6,-6.522,0.282,0.104,0.902,160.085,195056,0,1
Russ,0.68,0.402,10,-12.304,0.342,0.0599,0.675,152.047,192705,0,1
Russ,0.453,0.0456,1,-17.414,0.995,0.163,0,131.44,42057,1,0
Russ,0.765,0.522,10,-11.378,0.0447,0.119,0.567,82.008,216660,0,1
Russ,0.777,0.434,1,-5.828,0.167,0.108,0.487,82.011,158119,1,0
Russ,0.722,0.748,8,-4.861,0.161,0.0831,0.545,138.964,139912,1,0
Russ,0.824,0.854,3,-12.482,0.167,0.0595,0.492,130.083,129306,0,1
Russ,0.636,0.474,5,-10.392,0.589,0.0943,0.115,121.936,159399,1,0
Russ,0.906,0.514,7,-5.062,0.262,0.0807,0.787,135.999,130664,0,1
Russ,0.67,0.698,10,-6.828,0.395,0.059,0.913,131.819,140069,0,1
Russ,0.605,0.332,6,-13.769,0.477,0.103,0.441,61.289,224575,0,1
Russ,0.601,0.562,0,-10.375,0.7,0.0975,0.171,82.758,159112,0,1
Russ,0.683,0.728,8,-3.179,0.0912,0.0739,0.519,166.175,190903,1,0
Russ,0.928,0.406,7,-6.69,0.223,0.183,0.739,135.977,144771,1,0
Russ,0.788,0.927,5,-2.033,0.322,0.155,0.475,96.994,143569,1,0
Russ,0.786,0.813,6,-5.013,0.0156,0.0922,0.56,87.966,237349,0,1
Russ,0.532,0.8,4,-9.172,0.0644,0.0902,0.587,125.361,227291,1,0
Russ,0.632,0.867,11,-6.503,0.0755,0.132,0.721,85.965,173087,0,1
Russ,0.63,0.544,6,-7.339,0.0364,0.0903,0.367,149.948,196859,1,0
Russ,0.639,0.838,7,-7.314,0.222,0.336,0.561,168.09,145789,1,0
Russ,0.691,0.837,4,-4.259,0.304,0.0733,0.404,91.904,195709,0,1
Russ,0.617,0.732,11,-8.417,0.306,0.298,0.441,144.031,216738,0,1
Russ,0.731,0.833,0,-6.269,0.0112,0.0475,0.72,139.927,178338,1,0
Russ,0.613,0.782,6,-8.761,0.464,0.203,0.75,94.005,173688,0,1
Russ,0.578,0.899,10,-5.626,0.0563,0.0934,0.559,143.962,263393,0,1
Russ,0.679,0.763,8,-6.5,0.533,0.0704,0.772,94.984,204696,1,0
Russ,0.535,0.537,7,-11.696,0.786,0.315,0.839,97.622,200934,0,1
Russ,0.633,0.893,6,-2.19,0.731,0.101,0.576,90.787,254563,0,1
Russ,0.452,0.893,5,-1.569,0.723,0.206,0.564,184.061,232229,0,1
Russ,0.532,0.91,5,-2.161,0.349,0.103,0.48,187.905,229851,0,1
Russ,0.504,0.901,3,-1.846,0.623,0.136,0.755,188.207,232411,0,1
Russ,0.496,0.939,0,-0.531,0.866,0.293,0.467,92.083,273972,1,0
Russ,0.687,0.873,5,-5.998,0.861,0.252,0.559,140.047,195500,0,1
Russ,0.546,0.909,5,-2.288,0.795,0.133,0.659,137.936,321802,0,1
Russ,0.569,0.827,4,-1.97,0.282,0.138,0.522,175.979,210077,0,1
Russ,0.48,0.422,3,-11.161,0.522,0.111,0.47,79.726,224888,0,1
Russ,0.537,0.78,0,-6.855,0.235,0.113,0.369,80.243,207073,1,0
Russ,0.695,0.696,11,-8.532,0.121,0.337,0.495,121.917,263680,0,1
Russ,0.636,0.643,3,-5.672,0.755,0.113,0.352,138.025,264411,0,1
Russ,0.418,0.789,4,-6.29,0.0197,0.295,0.198,96.302,106736,0,1
Russ,0.735,0.43,11,-9.615,0.517,0.0973,0.426,116.274,167288,1,0
Russ,0.631,0.558,3,-10.312,0.793,0.109,0.582,142.707,164545,0,1
Russ,0.692,0.43,0,-9.578,0.869,0.109,0.297,76.01,195866,0,1
Russ,0.506,0.401,8,-15.084,0.914,0.0848,0.844,86.93,147749,0,1
Russ,0.658,0.691,4,-8.694,0.241,0.164,0.483,81.656,187376,0,1
Russ,0.429,0.334,11,-17.285,0.832,0.103,0.239,127.846,322560,0,1
Russ,0.51,0.809,10,-4.366,0.0972,0.17,0.375,158.31,164127,1,0
Russ,0.971,0.462,7,-5.852,0.00251,0.0936,0.568,119.988,148062,1,0
Russ,0.468,0.51,4,-8.641,0.268,0.0972,0.581,168.196,134348,0,1
Russ,0.444,0.332,0,-10.506,0.814,0.0984,0.649,79.245,225620,0,1
Russ,0.663,0.641,2,-6.978,0.0287,0.219,0.295,94.004,158354,1,0
Russ,0.642,0.711,1,-7.1,0.0486,0.182,0.769,187.947,117525,1,0
Russ,0.587,0.6,6,-7.251,0.172,0.0839,0.482,84.409,146887,1,0
Russ,0.703,0.443,11,-12.754,0.433,0.342,0.492,139.962,161202,0,1
Russ,0.423,0.54,0,-7.378,0.173,0.114,0.36,144.694,135784,0,1
Russ,0.525,0.326,1,-16.39,0.363,0.139,0.627,130.794,181891,1,0
Russ,0.722,0.637,7,-9.063,0.0659,0.0556,0.729,78.976,244062,0,1
Russ,0.651,0.546,1,-7.72,0.0236,0.0512,0.955,76.243,172852,0,1
Russ,0.623,0.739,7,-8.202,0.0635,0.16,0.293,72.992,164441,0,1
Russ,0.597,0.831,11,-4.867,0.162,0.105,0.528,82.972,208248,0,1
Russ,0.686,0.961,3,-6.22,0.31,0.171,0.353,97.969,237585,0,1
Russ,0.416,0.786,11,-5.428,0.647,0.273,0.385,78.882,178835,0,1
Russ,0.562,0.957,6,-1.644,0.43,0.789,0.576,97.949,220448,1,0
Russ,0.426,0.956,4,-1.934,0.284,0.311,0.72,214.976,84481,0,1
Russ,0.625,0.935,6,-6.285,0.239,0.0673,0.369,92.216,234816,1,0
Russ,0.644,0.792,4,-5.674,0.175,0.109,0.401,123.826,205193,0,1
